Input	Input_source	Output	Output_source
C09982	KEGG	CHEBI:2382	ChEBI
C10113	KEGG	CHEBI:7642	ChEBI
C12634	KEGG	CHEBI:31743	ChEBI
C10196	KEGG	CHEBI:9992	ChEBI
C10191	KEGG	CHEBI:9582	ChEBI
C15222	KEGG	CHEBI:79733	ChEBI
C10106	KEGG	CHEBI:7005	ChEBI
C17787	KEGG	CHEBI:81339	ChEBI
C10033	KEGG	CHEBI:3719	ChEBI
C10609	KEGG	CHEBI:8182	ChEBI
C10115	KEGG	CHEBI:7854	ChEBI
C10116	KEGG	CHEBI:7855	ChEBI
C01495	KEGG	CHEBI:5078	ChEBI
C03502	KEGG	CHEBI:38404	ChEBI
C04193	KEGG	CHEBI:28321	ChEBI
C04068	KEGG	CHEBI:27687	ChEBI
C14986	KEGG	CHEBI:79510	ChEBI
C15203	KEGG	CHEBI:79718	ChEBI
C11621	KEGG	CHEBI:9426	ChEBI
C15109	KEGG	CHEBI:79628	ChEBI
C10048	KEGG	CHEBI:5353	ChEBI
C10182	KEGG	CHEBI:9050	ChEBI
C10179	KEGG	CHEBI:8881	ChEBI
C10018	KEGG	CHEBI:2631	ChEBI
C10034	KEGG	CHEBI:3960	ChEBI
C10017	KEGG	CHEBI:2512	ChEBI
C02790	KEGG	CHEBI:27741	ChEBI
C20872	KEGG	CHEBI:63327	ChEBI
C04385	KEGG	CHEBI:17155	ChEBI
C15555	KEGG	CHEBI:16816	ChEBI
C03946	KEGG	CHEBI:16816	ChEBI
C15581	KEGG	CHEBI:52142	ChEBI
C15582	KEGG	CHEBI:52143	ChEBI
C04194	KEGG	CHEBI:17952	ChEBI
C04069	KEGG	CHEBI:16658	ChEBI
C15580	KEGG	CHEBI:52144	ChEBI
C17555	KEGG	CHEBI:78420	ChEBI
C09758	KEGG	CHEBI:5994	ChEBI
C01059	KEGG	CHEBI:16364	ChEBI
C01059	KEGG	CHEBI:16364	ChEBI
C03056	KEGG	CHEBI:17681	ChEBI
C03056	KEGG	CHEBI:17681	ChEBI
C02932	KEGG	CHEBI:29053	ChEBI
C03458	KEGG	CHEBI:16683	ChEBI
C02502	KEGG	CHEBI:16540	ChEBI
C02502	KEGG	CHEBI:16540	ChEBI
C00314	KEGG	CHEBI:16709	ChEBI
C03996	KEGG	CHEBI:17382	ChEBI
C00534	KEGG	CHEBI:16410	ChEBI
C19091	KEGG	CHEBI:82213	ChEBI
C16716	KEGG	CHEBI:75926	ChEBI
C07931	KEGG	CHEBI:3655	ChEBI
C11103	KEGG	CHEBI:5827	ChEBI
C03975	KEGG	CHEBI:16713	ChEBI
C03975	KEGG	CHEBI:16713	ChEBI
C03212	KEGG	CHEBI:16489	ChEBI
C03212	KEGG	CHEBI:16489	ChEBI
C06554	KEGG	CHEBI:38028	ChEBI
C05658	KEGG	CHEBI:17840	ChEBI
C02495	KEGG	CHEBI:27479	ChEBI
C02921	KEGG	CHEBI:28206	ChEBI
C12135	KEGG	CHEBI:31064	ChEBI
C10521	KEGG	CHEBI:8600	ChEBI
C10202	KEGG	CHEBI:3162	ChEBI
C15615	KEGG	CHEBI:12256	ChEBI
C04074	KEGG	CHEBI:18174	ChEBI
C14536	KEGG	CHEBI:34778	ChEBI
C00814	KEGG	CHEBI:17574	ChEBI
C12625	KEGG	CHEBI:28556	ChEBI
C05376	KEGG	CHEBI:28751	ChEBI
C05376	KEGG	CHEBI:28751	ChEBI
C10208	KEGG	CHEBI:28197	ChEBI
C10208	KEGG	CHEBI:28197	ChEBI
C10216	KEGG	CHEBI:42202	ChEBI
C14313	KEGG	CHEBI:50399	ChEBI
C00858	KEGG	CHEBI:18088	ChEBI
C10509	KEGG	CHEBI:7775	ChEBI
C02920	KEGG	CHEBI:17678	ChEBI
C12125	KEGG	CHEBI:29608	ChEBI
C14314	KEGG	CHEBI:74957	ChEBI
C10499	KEGG	CHEBI:27917	ChEBI
C10498	KEGG	CHEBI:27917	ChEBI
C07290	KEGG	CHEBI:27430	ChEBI
C10520	KEGG	CHEBI:8359	ChEBI
C10522	KEGG	CHEBI:8602	ChEBI
C16226	KEGG	CHEBI:80393	ChEBI
C06563	KEGG	CHEBI:28088	ChEBI
C09126	KEGG	CHEBI:27514	ChEBI
C12134	KEGG	CHEBI:70031	ChEBI
C10420	KEGG	CHEBI:5304	ChEBI
C01562	KEGG	CHEBI:17793	ChEBI
C10486	KEGG	CHEBI:28620	ChEBI
C10510	KEGG	CHEBI:69437	ChEBI
C10542	KEGG	CHEBI:10038	ChEBI
C10534	KEGG	CHEBI:9429	ChEBI
C10533	KEGG	CHEBI:9428	ChEBI
C10199	KEGG	CHEBI:2506	ChEBI
C10465	KEGG	CHEBI:5963	ChEBI
C16195	KEGG	CHEBI:80373	ChEBI
C10467	KEGG	CHEBI:5970	ChEBI
C17765	KEGG	CHEBI:69094	ChEBI
C10201	KEGG	CHEBI:3081	ChEBI
C17957	KEGG	CHEBI:81409	ChEBI
C10513	KEGG	CHEBI:7910	ChEBI
C10524	KEGG	CHEBI:8633	ChEBI
C17057	KEGG	CHEBI:80896	ChEBI
C16188	KEGG	CHEBI:80369	ChEBI
C10540	KEGG	CHEBI:9971	ChEBI
C16986	KEGG	CHEBI:69082	ChEBI
C09956	KEGG	CHEBI:7732	ChEBI
C14131	KEGG	CHEBI:34741	ChEBI
C10526	KEGG	CHEBI:115	ChEBI
C10515	KEGG	CHEBI:109	ChEBI
C10495	KEGG	CHEBI:6543	ChEBI
C10507	KEGG	CHEBI:7014	ChEBI
C16225	KEGG	CHEBI:80392	ChEBI
C10421	KEGG	CHEBI:5369	ChEBI
C10425	KEGG	CHEBI:5730	ChEBI
C21738	KEGG	CHEBI:181952	ChEBI
C09759	KEGG	CHEBI:6068	ChEBI
C09829	KEGG	CHEBI:8234	ChEBI
C09834	KEGG	CHEBI:9020	ChEBI
C09835	KEGG	CHEBI:9021	ChEBI
C10252	KEGG	CHEBI:3872	ChEBI
C10260	KEGG	CHEBI:5511	ChEBI
C10436	KEGG	CHEBI:3532	ChEBI
C10460	KEGG	CHEBI:5352	ChEBI
C10669	KEGG	CHEBI:2516	ChEBI
C17749	KEGG	CHEBI:81314	ChEBI
C17750	KEGG	CHEBI:81315	ChEBI
C17826	KEGG	CHEBI:81358	ChEBI
C18596	KEGG	CHEBI:81855	ChEBI
C17743	KEGG	CHEBI:228676	ChEBI
C17662	KEGG	CHEBI:43419	ChEBI
C04661	KEGG	CHEBI:36240	ChEBI
C12105	KEGG	CHEBI:29694	ChEBI
C14842	KEGG	CHEBI:34586	ChEBI
C14844	KEGG	CHEBI:34588	ChEBI
C15318	KEGG	CHEBI:79820	ChEBI
C16946	KEGG	CHEBI:80814	ChEBI
C16977	KEGG	CHEBI:80838	ChEBI
C17394	KEGG	CHEBI:81057	ChEBI
C18301	KEGG	CHEBI:81652	ChEBI
C18539	KEGG	CHEBI:81815	ChEBI
C10700	KEGG	CHEBI:28032	ChEBI
C07724	KEGG	CHEBI:28565	ChEBI
C07717	KEGG	CHEBI:28752	ChEBI
C02159	KEGG	CHEBI:35350	ChEBI
C15797	KEGG	CHEBI:59411	ChEBI
C15796	KEGG	CHEBI:72330	ChEBI
C11050	KEGG	CHEBI:1309	ChEBI
C11051	KEGG	CHEBI:1310	ChEBI
C17733	KEGG	CHEBI:81305	ChEBI
C15786	KEGG	CHEBI:18533	ChEBI
C16253	KEGG	CHEBI:80402	ChEBI
C19644	KEGG	CHEBI:89400	ChEBI
C00370	KEGG	CHEBI:15889	ChEBI
C07632	KEGG	CHEBI:27727	ChEBI
C05141	KEGG	CHEBI:27974	ChEBI
C15254	KEGG	CHEBI:79756	ChEBI
C14392	KEGG	CHEBI:42309	ChEBI
C13712	KEGG	CHEBI:50169	ChEBI
C15484	KEGG	CHEBI:11909	ChEBI
C14590	KEGG	CHEBI:62850	ChEBI
C14485	KEGG	CHEBI:62851	ChEBI
C07628	KEGG	CHEBI:4606	ChEBI
C14210	KEGG	CHEBI:34386	ChEBI
C14475	KEGG	CHEBI:34583	ChEBI
C14490	KEGG	CHEBI:34980	ChEBI
C14493	KEGG	CHEBI:34834	ChEBI
C14552	KEGG	CHEBI:34135	ChEBI
C14553	KEGG	CHEBI:34351	ChEBI
C14555	KEGG	CHEBI:34138	ChEBI
C14587	KEGG	CHEBI:34139	ChEBI
C14588	KEGG	CHEBI:34183	ChEBI
C14606	KEGG	CHEBI:34350	ChEBI
C14615	KEGG	CHEBI:34181	ChEBI
C14621	KEGG	CHEBI:34510	ChEBI
C14627	KEGG	CHEBI:34158	ChEBI
C14631	KEGG	CHEBI:34452	ChEBI
C14665	KEGG	CHEBI:34903	ChEBI
C14671	KEGG	CHEBI:34134	ChEBI
C14683	KEGG	CHEBI:34140	ChEBI
C14684	KEGG	CHEBI:34182	ChEBI
C14878	KEGG	CHEBI:79405	ChEBI
C14882	KEGG	CHEBI:79409	ChEBI
C14883	KEGG	CHEBI:79410	ChEBI
C14885	KEGG	CHEBI:79412	ChEBI
C14886	KEGG	CHEBI:79413	ChEBI
C14887	KEGG	CHEBI:79414	ChEBI
C14890	KEGG	CHEBI:79417	ChEBI
C14891	KEGG	CHEBI:79418	ChEBI
C14907	KEGG	CHEBI:79433	ChEBI
C14917	KEGG	CHEBI:79442	ChEBI
C14925	KEGG	CHEBI:79450	ChEBI
C14929	KEGG	CHEBI:79454	ChEBI
C14956	KEGG	CHEBI:79480	ChEBI
C14960	KEGG	CHEBI:79484	ChEBI
C14961	KEGG	CHEBI:79485	ChEBI
C14966	KEGG	CHEBI:79490	ChEBI
C14970	KEGG	CHEBI:79494	ChEBI
C14973	KEGG	CHEBI:79497	ChEBI
C14977	KEGG	CHEBI:79501	ChEBI
C14982	KEGG	CHEBI:79506	ChEBI
C14998	KEGG	CHEBI:79521	ChEBI
C15004	KEGG	CHEBI:79527	ChEBI
C15010	KEGG	CHEBI:79533	ChEBI
C15011	KEGG	CHEBI:79534	ChEBI
C15012	KEGG	CHEBI:79535	ChEBI
C15022	KEGG	CHEBI:79545	ChEBI
C15024	KEGG	CHEBI:79547	ChEBI
C15041	KEGG	CHEBI:79561	ChEBI
C15058	KEGG	CHEBI:79578	ChEBI
C15074	KEGG	CHEBI:79594	ChEBI
C15091	KEGG	CHEBI:79610	ChEBI
C15092	KEGG	CHEBI:79611	ChEBI
C15097	KEGG	CHEBI:79616	ChEBI
C15103	KEGG	CHEBI:79622	ChEBI
C15105	KEGG	CHEBI:79624	ChEBI
C15108	KEGG	CHEBI:79627	ChEBI
C15113	KEGG	CHEBI:79632	ChEBI
C15126	KEGG	CHEBI:79644	ChEBI
C15138	KEGG	CHEBI:79656	ChEBI
C15147	KEGG	CHEBI:79665	ChEBI
C15149	KEGG	CHEBI:79667	ChEBI
C15150	KEGG	CHEBI:79668	ChEBI
C15158	KEGG	CHEBI:79676	ChEBI
C15164	KEGG	CHEBI:79682	ChEBI
C15165	KEGG	CHEBI:79683	ChEBI
C15169	KEGG	CHEBI:79687	ChEBI
C15184	KEGG	CHEBI:79701	ChEBI
C15194	KEGG	CHEBI:79710	ChEBI
C15197	KEGG	CHEBI:79712	ChEBI
C15198	KEGG	CHEBI:79713	ChEBI
C15199	KEGG	CHEBI:79714	ChEBI
C15285	KEGG	CHEBI:79787	ChEBI
C15287	KEGG	CHEBI:79789	ChEBI
C15293	KEGG	CHEBI:79795	ChEBI
C15303	KEGG	CHEBI:79805	ChEBI
C15306	KEGG	CHEBI:79808	ChEBI
C15307	KEGG	CHEBI:79809	ChEBI
C15335	KEGG	CHEBI:79837	ChEBI
C15339	KEGG	CHEBI:79841	ChEBI
C15342	KEGG	CHEBI:79844	ChEBI
C15349	KEGG	CHEBI:79851	ChEBI
C15352	KEGG	CHEBI:79854	ChEBI
C15353	KEGG	CHEBI:79855	ChEBI
C15358	KEGG	CHEBI:79860	ChEBI
C15371	KEGG	CHEBI:79873	ChEBI
C15376	KEGG	CHEBI:79878	ChEBI
C15400	KEGG	CHEBI:79901	ChEBI
C15401	KEGG	CHEBI:79902	ChEBI
C15402	KEGG	CHEBI:79903	ChEBI
C15405	KEGG	CHEBI:79906	ChEBI
C15406	KEGG	CHEBI:79907	ChEBI
C15407	KEGG	CHEBI:79908	ChEBI
C15412	KEGG	CHEBI:79913	ChEBI
C15434	KEGG	CHEBI:79934	ChEBI
C15442	KEGG	CHEBI:79940	ChEBI
C15460	KEGG	CHEBI:79957	ChEBI
C15638	KEGG	CHEBI:79998	ChEBI
C15255	KEGG	CHEBI:79757	ChEBI
C15315	KEGG	CHEBI:79817	ChEBI
C14307	KEGG	CHEBI:34142	ChEBI
C14441	KEGG	CHEBI:34166	ChEBI
C14731	KEGG	CHEBI:34171	ChEBI
C15144	KEGG	CHEBI:79662	ChEBI
C15163	KEGG	CHEBI:79681	ChEBI
C14892	KEGG	CHEBI:79419	ChEBI
C14670	KEGG	CHEBI:34175	ChEBI
C15073	KEGG	CHEBI:79593	ChEBI
C14303	KEGG	CHEBI:34739	ChEBI
C14498	KEGG	CHEBI:34178	ChEBI
C14483	KEGG	CHEBI:34179	ChEBI
C15006	KEGG	CHEBI:79529	ChEBI
C15007	KEGG	CHEBI:79530	ChEBI
C15020	KEGG	CHEBI:79543	ChEBI
C15308	KEGG	CHEBI:79810	ChEBI
C15323	KEGG	CHEBI:79825	ChEBI
C14926	KEGG	CHEBI:79451	ChEBI
C15018	KEGG	CHEBI:79541	ChEBI
C14650	KEGG	CHEBI:34339	ChEBI
C15215	KEGG	CHEBI:79727	ChEBI
C15430	KEGG	CHEBI:79930	ChEBI
C15005	KEGG	CHEBI:79528	ChEBI
C14988	KEGG	CHEBI:79512	ChEBI
C15362	KEGG	CHEBI:79864	ChEBI
C15201	KEGG	CHEBI:79716	ChEBI
C15261	KEGG	CHEBI:79763	ChEBI
C15366	KEGG	CHEBI:79868	ChEBI
C14757	KEGG	CHEBI:34857	ChEBI
C05498	KEGG	CHEBI:177269	ChEBI
C05284	KEGG	CHEBI:190716	ChEBI
C05291	KEGG	CHEBI:196340	ChEBI
C03336	KEGG	CHEBI:35342	ChEBI
C15643	KEGG	CHEBI:41879	ChEBI
C07004	KEGG	CHEBI:50885	ChEBI
C04518	KEGG	CHEBI:16418	ChEBI
C07815	KEGG	CHEBI:5134	ChEBI
C03051	KEGG	CHEBI:35343	ChEBI
C03917	KEGG	CHEBI:16330	ChEBI
C00535	KEGG	CHEBI:17347	ChEBI
C07198	KEGG	CHEBI:27436	ChEBI
C03027	KEGG	CHEBI:16524	ChEBI
C05294	KEGG	CHEBI:798	ChEBI
C14497	KEGG	CHEBI:34477	ChEBI
C05291	KEGG	CHEBI:2295	ChEBI
C14649	KEGG	CHEBI:34161	ChEBI
C15253	KEGG	CHEBI:79755	ChEBI
C15276	KEGG	CHEBI:79778	ChEBI
C21296	KEGG	CHEBI:132358	ChEBI
C14256	KEGG	CHEBI:34133	ChEBI
C18075	KEGG	CHEBI:81481	ChEBI
C14242	KEGG	CHEBI:34859	ChEBI
C07629	KEGG	CHEBI:4453	ChEBI
C14605	KEGG	CHEBI:34838	ChEBI
C07254	KEGG	CHEBI:7466	ChEBI
C08149	KEGG	CHEBI:6443	ChEBI
C08153	KEGG	CHEBI:6443	ChEBI
C14502	KEGG	CHEBI:34584	ChEBI
C14257	KEGG	CHEBI:379896	ChEBI
C15377	KEGG	CHEBI:59714	ChEBI
C14255	KEGG	CHEBI:34849	ChEBI
C15252	KEGG	CHEBI:79754	ChEBI
C15257	KEGG	CHEBI:79759	ChEBI
C15258	KEGG	CHEBI:79760	ChEBI
C15259	KEGG	CHEBI:79761	ChEBI
C05293	KEGG	CHEBI:2150	ChEBI
C14261	KEGG	CHEBI:35018	ChEBI
C08153	KEGG	CHEBI:7630	ChEBI
C14652	KEGG	CHEBI:34186	ChEBI
C14682	KEGG	CHEBI:34341	ChEBI
C01090	KEGG	CHEBI:16799	ChEBI
C03748	KEGG	CHEBI:15826	ChEBI
C03050	KEGG	CHEBI:17354	ChEBI
C15262	KEGG	CHEBI:79764	ChEBI
C14945	KEGG	CHEBI:79469	ChEBI
C03747	KEGG	CHEBI:16076	ChEBI
C01443	KEGG	CHEBI:472805	ChEBI
C01058	KEGG	CHEBI:35346	ChEBI
C05284	KEGG	CHEBI:27967	ChEBI
C05284	KEGG	CHEBI:27967	ChEBI
C05498	KEGG	CHEBI:28247	ChEBI
C05290	KEGG	CHEBI:27576	ChEBI
C05290	KEGG	CHEBI:27576	ChEBI
C05296	KEGG	CHEBI:27768	ChEBI
C05455	KEGG	CHEBI:17899	ChEBI
C17339	KEGG	CHEBI:28477	ChEBI
C05451	KEGG	CHEBI:2290	ChEBI
C05453	KEGG	CHEBI:2288	ChEBI
C17331	KEGG	CHEBI:48701	ChEBI
C17336	KEGG	CHEBI:48825	ChEBI
C15568	KEGG	CHEBI:49269	ChEBI
C17332	KEGG	CHEBI:81013	ChEBI
C02956	KEGG	CHEBI:35349	ChEBI
C14654	KEGG	CHEBI:34153	ChEBI
C15569	KEGG	CHEBI:49270	ChEBI
C05441	KEGG	CHEBI:28934	ChEBI
C08127	KEGG	CHEBI:7931	ChEBI
C06957	KEGG	CHEBI:4591	ChEBI
C18192	KEGG	CHEBI:33237	ChEBI
C18193	KEGG	CHEBI:33279	ChEBI
C08211	KEGG	CHEBI:4712	ChEBI
C04042	KEGG	CHEBI:28453	ChEBI
C14909	KEGG	CHEBI:63641	ChEBI
C08631	KEGG	CHEBI:6783	ChEBI
C13849	KEGG	CHEBI:34654	ChEBI
C08880	KEGG	CHEBI:28332	ChEBI
C02506	KEGG	CHEBI:35344	ChEBI
C00892	KEGG	CHEBI:15938	ChEBI
C05470	KEGG	CHEBI:9901	ChEBI
C05476	KEGG	CHEBI:9481	ChEBI
C05477	KEGG	CHEBI:1298	ChEBI
C05478	KEGG	CHEBI:1690	ChEBI
C05481	KEGG	CHEBI:3899	ChEBI
C05482	KEGG	CHEBI:3898	ChEBI
C05483	KEGG	CHEBI:1689	ChEBI
C13713	KEGG	CHEBI:34461	ChEBI
C14484	KEGG	CHEBI:34511	ChEBI
C14594	KEGG	CHEBI:34352	ChEBI
C14638	KEGG	CHEBI:34516	ChEBI
C14664	KEGG	CHEBI:34509	ChEBI
C14991	KEGG	CHEBI:79514	ChEBI
C15015	KEGG	CHEBI:79538	ChEBI
C15034	KEGG	CHEBI:79556	ChEBI
C15291	KEGG	CHEBI:79793	ChEBI
C15319	KEGG	CHEBI:79821	ChEBI
C15365	KEGG	CHEBI:79867	ChEBI
C05489	KEGG	CHEBI:171954	ChEBI
C05477	KEGG	CHEBI:172122	ChEBI
C05475	KEGG	CHEBI:173194	ChEBI
C05478	KEGG	CHEBI:175452	ChEBI
C00735	KEGG	CHEBI:180955	ChEBI
C05488	KEGG	CHEBI:181455	ChEBI
C02942	KEGG	CHEBI:182766	ChEBI
C02775	KEGG	CHEBI:17828	ChEBI
C02775	KEGG	CHEBI:17828	ChEBI
C05578	KEGG	CHEBI:27404	ChEBI
C04185	KEGG	CHEBI:2003	ChEBI
C10355	KEGG	CHEBI:5842	ChEBI
C10368	KEGG	CHEBI:44401	ChEBI
C04110	KEGG	CHEBI:17136	ChEBI
C04110	KEGG	CHEBI:17136	ChEBI
C10292	KEGG	CHEBI:2578	ChEBI
C10293	KEGG	CHEBI:2579	ChEBI
C10300	KEGG	CHEBI:2823	ChEBI
C17415	KEGG	CHEBI:81071	ChEBI
C18133	KEGG	CHEBI:81530	ChEBI
C10332	KEGG	CHEBI:4633	ChEBI
C10335	KEGG	CHEBI:4718	ChEBI
C17414	KEGG	CHEBI:81070	ChEBI
C03840	KEGG	CHEBI:15794	ChEBI
C03840	KEGG	CHEBI:15794	ChEBI
C10366	KEGG	CHEBI:6377	ChEBI
C01938	KEGG	CHEBI:28849	ChEBI
C10398	KEGG	CHEBI:8773	ChEBI
C17412	KEGG	CHEBI:81068	ChEBI
C10406	KEGG	CHEBI:9697	ChEBI
C18012	KEGG	CHEBI:42646	ChEBI
C18013	KEGG	CHEBI:51836	ChEBI
C18014	KEGG	CHEBI:51837	ChEBI
C11122	KEGG	CHEBI:4302	ChEBI
C17884	KEGG	CHEBI:144385	ChEBI
C05177	KEGG	CHEBI:16777	ChEBI
C05177	KEGG	CHEBI:16777	ChEBI
C06512	KEGG	CHEBI:845	ChEBI
C12328	KEGG	CHEBI:26533	ChEBI
C05178	KEGG	CHEBI:17428	ChEBI
C02105	KEGG	CHEBI:16718	ChEBI
C06347	KEGG	CHEBI:27751	ChEBI
C06347	KEGG	CHEBI:27751	ChEBI
C06346	KEGG	CHEBI:18418	ChEBI
C06160	KEGG	CHEBI:17729	ChEBI
C06349	KEGG	CHEBI:27482	ChEBI
C06348	KEGG	CHEBI:18417	ChEBI
C05176	KEGG	CHEBI:17041	ChEBI
C05176	KEGG	CHEBI:17041	ChEBI
C05243	KEGG	CHEBI:16387	ChEBI
C05243	KEGG	CHEBI:16387	ChEBI
C05202	KEGG	CHEBI:17079	ChEBI
C05202	KEGG	CHEBI:17079	ChEBI
C06161	KEGG	CHEBI:15950	ChEBI
C12329	KEGG	CHEBI:46816	ChEBI
C06516	KEGG	CHEBI:28658	ChEBI
C06520	KEGG	CHEBI:28611	ChEBI
C06350	KEGG	CHEBI:28770	ChEBI
C02916	KEGG	CHEBI:28651	ChEBI
C06517	KEGG	CHEBI:27460	ChEBI
C06518	KEGG	CHEBI:28594	ChEBI
C06351	KEGG	CHEBI:27702	ChEBI
C05203	KEGG	CHEBI:15944	ChEBI
C05317	KEGG	CHEBI:17048	ChEBI
C12345	KEGG	CHEBI:31039	ChEBI
C09460	KEGG	CHEBI:5637	ChEBI
C09642	KEGG	CHEBI:113	ChEBI
C18729	KEGG	CHEBI:30473	ChEBI
C01371	KEGG	CHEBI:18310	ChEBI
C08376	KEGG	CHEBI:5659	ChEBI
C08379	KEGG	CHEBI:5658	ChEBI
C08377	KEGG	CHEBI:5660	ChEBI
C01816	KEGG	CHEBI:16148	ChEBI
C08384	KEGG	CHEBI:7613	ChEBI
C08386	KEGG	CHEBI:7612	ChEBI
C08388	KEGG	CHEBI:28897	ChEBI
C08388	KEGG	CHEBI:28897	ChEBI
C17433	KEGG	CHEBI:32934	ChEBI
C13834	KEGG	CHEBI:35998	ChEBI
C08393	KEGG	CHEBI:9751	ChEBI
C08394	KEGG	CHEBI:9752	ChEBI
C01438	KEGG	CHEBI:16183	ChEBI
C07561	KEGG	CHEBI:27385	ChEBI
C13827	KEGG	CHEBI:35255	ChEBI
C19446	KEGG	CHEBI:36014	ChEBI
C02271	KEGG	CHEBI:15767	ChEBI
C18447	KEGG	CHEBI:39275	ChEBI
C14707	KEGG	CHEBI:38682	ChEBI
C11147	KEGG	CHEBI:28826	ChEBI
C07571	KEGG	CHEBI:5138	ChEBI
C10994	KEGG	CHEBI:2630	ChEBI
C10994	KEGG	CHEBI:38531	ChEBI
C18493	KEGG	CHEBI:81784	ChEBI
C18516	KEGG	CHEBI:81797	ChEBI
C08164	KEGG	CHEBI:7573	ChEBI
C11100	KEGG	CHEBI:5131	ChEBI
C18448	KEGG	CHEBI:39282	ChEBI
C14708	KEGG	CHEBI:34591	ChEBI
C02661	KEGG	CHEBI:17194	ChEBI
C06752	KEGG	CHEBI:27789	ChEBI
C18246	KEGG	CHEBI:36015	ChEBI
C19536	KEGG	CHEBI:36018	ChEBI
C18248	KEGG	CHEBI:47554	ChEBI
C14705	KEGG	CHEBI:34024	ChEBI
C19534	KEGG	CHEBI:36026	ChEBI
C19248	KEGG	CHEBI:39227	ChEBI
C19496	KEGG	CHEBI:76287	ChEBI
C08374	KEGG	CHEBI:28817	ChEBI
C08374	KEGG	CHEBI:28817	ChEBI
C03047	KEGG	CHEBI:16652	ChEBI
C01387	KEGG	CHEBI:17590	ChEBI
C01387	KEGG	CHEBI:17590	ChEBI
C17145	KEGG	CHEBI:80946	ChEBI
C11271	KEGG	CHEBI:29021	ChEBI
C19042	KEGG	CHEBI:39243	ChEBI
C11036	KEGG	CHEBI:3179	ChEBI
C19184	KEGG	CHEBI:51311	ChEBI
C11088	KEGG	CHEBI:28534	ChEBI
C19354	KEGG	CHEBI:47232	ChEBI
C04623	KEGG	CHEBI:16130	ChEBI
C04623	KEGG	CHEBI:16130	ChEBI
C06636	KEGG	CHEBI:27841	ChEBI
C06638	KEGG	CHEBI:28555	ChEBI
C04596	KEGG	CHEBI:16598	ChEBI
C06637	KEGG	CHEBI:27454	ChEBI
C06641	KEGG	CHEBI:28763	ChEBI
C14353	KEGG	CHEBI:34269	ChEBI
C06584	KEGG	CHEBI:27757	ChEBI
C14367	KEGG	CHEBI:34197	ChEBI
C14369	KEGG	CHEBI:34199	ChEBI
C14201	KEGG	CHEBI:34202	ChEBI
C14202	KEGG	CHEBI:34203	ChEBI
C18115	KEGG	CHEBI:81517	ChEBI
C18120	KEGG	CHEBI:81522	ChEBI
C18121	KEGG	CHEBI:81523	ChEBI
C18122	KEGG	CHEBI:81524	ChEBI
C14365	KEGG	CHEBI:34216	ChEBI
C14366	KEGG	CHEBI:34219	ChEBI
C14573	KEGG	CHEBI:34317	ChEBI
C18116	KEGG	CHEBI:81518	ChEBI
C18117	KEGG	CHEBI:81519	ChEBI
C18118	KEGG	CHEBI:81520	ChEBI
C18119	KEGG	CHEBI:81521	ChEBI
C14247	KEGG	CHEBI:34204	ChEBI
C14360	KEGG	CHEBI:34205	ChEBI
C14199	KEGG	CHEBI:34206	ChEBI
C14361	KEGG	CHEBI:34218	ChEBI
C14362	KEGG	CHEBI:34221	ChEBI
C14363	KEGG	CHEBI:34224	ChEBI
C14364	KEGG	CHEBI:34233	ChEBI
C11057	KEGG	CHEBI:1367	ChEBI
C18114	KEGG	CHEBI:81516	ChEBI
C14358	KEGG	CHEBI:34215	ChEBI
C14357	KEGG	CHEBI:34222	ChEBI
C14359	KEGG	CHEBI:34225	ChEBI
C14246	KEGG	CHEBI:34232	ChEBI
C14354	KEGG	CHEBI:34246	ChEBI
C14355	KEGG	CHEBI:34249	ChEBI
C14356	KEGG	CHEBI:34326	ChEBI
C14248	KEGG	CHEBI:34364	ChEBI
C14368	KEGG	CHEBI:34666	ChEBI
C18123	KEGG	CHEBI:81525	ChEBI
C18738	KEGG	CHEBI:24536	ChEBI
C06988	KEGG	CHEBI:28428	ChEBI
C06988	KEGG	CHEBI:28428	ChEBI
C07075	KEGG	CHEBI:32888	ChEBI
C15214	KEGG	CHEBI:39096	ChEBI
C06792	KEGG	CHEBI:28805	ChEBI
C06791	KEGG	CHEBI:29027	ChEBI
C06789	KEGG	CHEBI:17300	ChEBI
C06790	KEGG	CHEBI:16602	ChEBI
C14039	KEGG	CHEBI:34031	ChEBI
C06793	KEGG	CHEBI:28509	ChEBI
C18627	KEGG	CHEBI:18624	ChEBI
C06609	KEGG	CHEBI:18624	ChEBI
C06610	KEGG	CHEBI:18809	ChEBI
C19208	KEGG	CHEBI:39481	ChEBI
C06597	KEGG	CHEBI:513	ChEBI
C06597	KEGG	CHEBI:18904	ChEBI
C06596	KEGG	CHEBI:142492	ChEBI
C19034	KEGG	CHEBI:82163	ChEBI
C07515	KEGG	CHEBI:5615	ChEBI
C01872	KEGG	CHEBI:18060	ChEBI
C01706	KEGG	CHEBI:5610	ChEBI
C19185	KEGG	CHEBI:51314	ChEBI
C13297	KEGG	CHEBI:31649	ChEBI
C09718	KEGG	CHEBI:10440	ChEBI
C09630	KEGG	CHEBI:10216	ChEBI
C17088	KEGG	CHEBI:62755	ChEBI
C21661	KEGG	CHEBI:137523	ChEBI
C21684	KEGG	CHEBI:137562	ChEBI
C17277	KEGG	CHEBI:61700	ChEBI
C02395	KEGG	CHEBI:15977	ChEBI
C09877	KEGG	CHEBI:53	ChEBI
C11392	KEGG	CHEBI:129	ChEBI
